c_msgsize_count,c_pktsize6,c_msgsize4,s_msgsize4,s_pktsize2,s_rtt_cnt,s_rtt_std,s_msgsize5,c_msgsize6,c_sit3,class
132,38,103,38,56,4,42.629454,274,38,1.111,google
1,0,0,0,0,3,22.989548,0,0,0.0,google
1,0,0,0,1418,2,0.0,0,0,0.0,google
1,0,0,0,0,3,16.207189,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
37,46,429,42,1430,1,0.0,38,46,4.372,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,14180,1418,1,0.0,26381,0,0.0,google
8,1418,50,42,1418,1,0.0,38,1478,2.111,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
11,50,45,56,1418,1,0.0,42,50,2.118,google
8,30,42,34,1418,2,0.0,30,30,10.256,google
8,30,42,48,1418,1,0.0,34,30,2.562,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,1.301,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
2,0,0,34,1430,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,50,56,1418,1,0.0,42,1463,2.15,google
8,30,42,30,48,3,10.789669,334,30,2.168,google
21,1418,45,274,57,4,1.251511,37,2150,2.123,google
8,30,42,48,1418,2,0.0,34,30,2.685,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
79,30,42,48,1418,32,14.610488,34,30,2.343,google
1,0,0,0,0,3,2.583007,0,0,0.0,google
3,97,0,0,343,4,10.868068,0,0,1.814,google
3,0,0,725,1418,3,104.465818,0,0,0.0,google
10,30,42,48,1418,1,0.0,34,30,1.152,google
3,0,0,59,1418,2,0.0,981,0,0.0,google
3,0,0,1413,1418,2,0.0,53,0,2.108,google
9,38,50,56,1430,2,0.0,42,38,1.666,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
90,50,45,56,1418,2,0.0,42,50,1.125,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1510,2.769,google
8,38,50,42,1418,2,0.0,38,38,2.171,google
1,0,0,0,0,2,0.0,0,0,0.0,google
3,0,0,0,198,3,31.056595,0,0,556.857,google
46,30,42,34,1418,10,10.585611,30,30,1.241,google
8,30,42,48,1418,2,0.0,34,30,2.19,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,4391,1418,2,0.0,2068,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,34,1418,1,0.0,30,1638,1.396,google
8,1418,42,48,1418,2,0.0,34,1615,1.302,google
8,30,42,48,1418,2,0.0,34,30,1.272,google
2,0,0,0,48,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
39,680,37,37,1418,3,143.426212,279,680,2.186,google
3,0,0,0,516,4,3.923447,0,0,0.0,google
1,0,0,0,0,3,67.230297,0,0,0.0,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
2,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1754,2.13,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
10,30,42,48,1418,1,0.0,34,30,2.633,google
20,692,799,1430,1430,11,41.260269,1430,692,21934.121,google
8,30,42,48,1418,2,0.0,34,30,2.158,google
10,753,42,48,1418,3,2.745344,34,753,2.16,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
2,0,0,42,1430,1,0.0,0,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
26,38,1457,42,1260,7,5.38324,38,46,12.177,google
67,38,50,56,1418,14,16.785995,42,38,2.16,google
8,30,42,48,1418,2,0.0,34,30,1.229,google
27,50,45,56,1418,1,0.0,42,50,2.833,google
8,1383,42,34,1418,2,0.0,30,1383,2.146,google
11,1418,37,266,49,2,0.0,29,2665,2.207,google
8,30,42,48,1418,1,0.0,34,30,2.623,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,0,3,0.580702,0,0,0.0,google
6,53,69,1397,600,2,0.0,2048,53,1.586,google
4,1,758,565,561,6,112.167658,0,0,45051.341,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
2,0,0,0,198,4,83.152942,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,1.508,google
8,1418,42,48,1418,1,0.0,34,1585,2.269,google
8,30,42,48,1418,1,0.0,34,30,1.107,google
2,0,0,0,48,3,18.070475,0,0,0.0,google
8,38,50,56,1418,1,0.0,42,38,2.663,google
15,46,1000,38,56,2,0.0,274,46,16.426,google
1,0,0,0,0,3,68.780786,0,0,0.0,google
14,731,53,38,56,2,0.0,316,731,3.177,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
7,30,76,34,1418,1,0.0,30,1613,1.174,google
1,0,0,0,0,3,92.883786,0,0,0.0,google
1,0,0,0,0,3,85.388139,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
15,46,388,42,1430,5,3.984618,38,46,4.208,google
8,1418,42,48,1418,1,0.0,34,1844,1.156,google
8,30,42,34,1418,3,31.086189,30,30,2.218,google
1,0,0,0,0,3,42.819839,0,0,0.0,google
1,0,0,0,194,1,0.0,0,0,0.0,google
35,1418,42,30,48,7,4.048404,283,1508,2.172,google
1,0,0,0,0,3,95.088716,0,0,0.0,google
1,0,0,0,0,3,73.226988,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
3,0,0,0,516,4,5.359659,0,0,0.0,google
2,0,0,0,0,3,9.893543,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1619,1.491,google
8,1418,42,34,1418,1,0.0,30,1839,2.818,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1441,2.118,google
8,1418,42,34,1418,1,0.0,30,1441,1.934,google
72,50,45,56,1418,2,0.0,42,50,2.266,google
1,0,0,0,0,3,11.290196,0,0,0.0,google
128,767,42,34,1430,1,0.0,30,767,2.085,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,30,42,48,1430,2,0.0,34,30,1.272,google
91,50,45,56,1418,14,1.640755,42,50,2.186,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1932,2.222,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,0,56,2,0.0,0,0,0.0,google
2,0,0,0,56,2,0.0,0,0,0.0,google
2,0,0,0,56,3,62.917046,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,30,42,48,1418,2,0.0,34,30,2.147,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
2,0,0,42,1430,1,0.0,0,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
19,1239,2456,734,371,16,143.240303,821,1240,1096.344,google
36,38,50,56,1430,6,15.750288,42,38,2.113,google
115,50,45,56,1418,1,0.0,42,50,1.23,google
11,50,45,56,1418,3,0.73722,42,50,2.217,google
0,0,0,0,0,2,0.0,0,0,0.0,google
8,1418,42,48,1418,0,0.0,34,1660,2.163,google
105,30,42,34,1418,40,7.419684,30,30,2.287,google
29,46,666,38,56,2,0.0,302,46,16.313,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,38,50,56,1430,1,0.0,42,38,2.183,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,34,1418,3,20.28963,30,30,2.139,google
8,1418,42,48,1418,1,0.0,34,1458,0.925,google
8,30,42,48,1418,2,0.0,34,30,1.65,google
8,1318,50,38,56,2,0.0,254,1318,2.224,google
2,0,0,0,48,2,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,34,1418,2,0.0,30,30,1.704,google
81,820,1389,39685,1418,24,18.848342,79408,820,1768.706,google
6,41,45,45,1418,1,0.0,332,41,1.331,google
8,30,42,48,1418,3,21.932653,34,30,3.111,google
1,0,0,0,0,2,0.0,0,0,0.0,google
8,1418,42,34,1418,2,0.0,30,1579,2.137,google
1,0,0,14180,1418,1,0.0,26450,0,0.0,google
14,38,50,38,56,5,1.468264,253,38,1.157,google
1,0,0,0,0,3,42.670372,0,0,0.0,google
3,0,0,0,198,4,21.786131,0,0,441.297,google
7,1418,37,37,1418,4,35.888503,325,1441,2.175,google
0,0,0,0,0,2,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,1.262,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,0,0.0,34,1600,2.055,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,3030,1418,371,6,47.310863,1418,3075,11.541,google
8,1418,42,34,1418,1,0.0,30,1479,2.735,google
8,1418,42,48,1418,1,0.0,34,1454,1.284,google
1,0,0,0,0,3,0.659821,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,0,356,3,0.383372,0,0,0.0,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
8,1418,42,48,1418,2,0.0,34,1583,2.626,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
68,30,42,48,1418,25,10.274724,34,30,2.507,google
163,30,34,48,1418,32,65.210655,34,30,2.133,google
13,1320,2498,371,371,14,126.779433,743,1239,724.252,google
8,34,42,48,1418,2,0.0,34,274,24.298,google
19,1418,50,38,56,2,0.0,355,1600,2.706,google
8,30,42,48,1418,2,0.0,34,30,2.038,google
8,30,42,34,1418,1,0.0,30,30,2.813,google
8,1348,42,48,1348,1,0.0,34,1557,2.128,google
20,30,42,48,1430,5,45.859858,34,30,1.229,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,30,42,34,1418,2,0.0,30,30,2.176,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
9,46,992,42,1430,1,0.0,38,46,16.401,google
6,30,42,30,48,3,2.444961,0,30,1.216,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
20,50,45,42,1418,2,0.0,38,50,2.206,google
3,1,0,371,1430,2,0.0,0,0,11.99,google
0,0,0,0,0,2,0.0,0,0,0.0,google
8,30,42,34,1418,1,0.0,30,30,2.253,google
8,1418,42,48,1418,1,0.0,34,1824,1.218,google
8,1418,50,56,1418,1,0.0,42,1823,4.249,google
6,33,37,49,1418,1,0.0,37,33,1.979,google
0,0,0,0,0,0,0.0,0,0,0.0,google
8,1418,42,30,48,2,0.0,318,1879,1.589,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
49,50,45,42,1418,2,0.0,38,50,7.607,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
12,38,50,56,1430,2,0.0,42,38,1.252,google
7,30,76,48,1430,1,0.0,34,30,3.476,google
1,0,0,0,0,2,0.0,0,0,0.0,google
6,1348,1340,1348,1348,5,20.017729,1348,3243,7.874,google
4,155,1503,1348,1348,4,14.891758,1348,0,12.788,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
49,50,103,42,1418,3,2.964376,38,42,2.033,google
17,46,572,42,1430,2,0.0,38,46,5.869,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
7,42,50,38,56,2,0.0,301,38,1191.576,google
105,50,45,56,1418,3,1.077451,42,50,2.759,google
1,0,0,0,0,3,26.614336,0,0,0.0,google
1,0,0,0,0,3,14.189745,0,0,0.0,google
4,1,2132,1430,1430,4,95.711078,1430,0,1901.159,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,0,3,9.752255,0,0,0.0,google
23,140,37,279,49,3,8.284972,1418,140,2.628,google
8,30,42,48,1418,1,0.0,34,30,2.696,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
8,1406,42,48,1406,1,0.0,34,1563,1.138,google
8,30,42,48,1418,2,0.0,34,30,2.215,google
54,753,42,48,1418,15,9.852539,34,753,2.196,google
54,50,45,42,1418,13,0.84121,38,50,2.156,google
733,147,38,42,1430,129,8.541858,38,147,1.516,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,14180,1418,1,0.0,14180,0,0.0,google
15,50,45,56,1418,2,0.0,42,50,2.236,google
8,30,42,48,1418,1,0.0,34,30,1.267,google
8,30,42,48,1418,1,0.0,34,30,2.318,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
123,46,274,42,1430,9,14.914479,38,46,3.917,google
8,30,42,48,1418,2,0.0,34,30,2.748,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,6.242,google
6,53,69,1413,1418,3,3.276943,1045,53,1.611,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,42,1430,1,0.0,0,0,0.0,google
2,0,0,42,1430,1,0.0,0,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,2.132,google
24,754,42,48,1418,9,3.67839,34,754,2.183,google
12,936,42,48,1418,2,0.0,34,936,2.748,google
8,1418,42,48,1418,2,0.0,34,1629,2.213,google
8,30,42,48,1418,1,0.0,34,30,1.18,google
1,0,0,0,20,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,0,516,3,3.587717,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,20,20,3,26.335011,0,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
2,0,0,20,20,3,36.398416,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,30,48,3,4.697015,373,30,2.458,google
7,1077,1075,20,20,8,20.70447,704,1077,417.384,google
11,107,581,1413,1413,5,13.737024,1413,677,7.721,google
33,549,69,1413,1418,7,12.209564,1413,549,1.687,google
0,0,0,0,0,2,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.203,google
8,1418,42,48,1418,1,0.0,34,1873,2.1,google
8,30,42,48,1418,2,0.0,34,30,2.215,google
0,0,0,0,0,2,0.0,0,0,0.0,google
5,0,1061,20,20,3,25.432188,710,0,368.393,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
39,50,45,56,1418,2,0.0,42,50,2.067,google
61,30,42,34,1418,3,0.767635,30,30,15.172,google
1,0,0,0,20,2,0.0,0,0,0.0,google
2,0,0,48,1430,2,0.0,34,0,0.0,google
8,1418,50,56,1418,1,0.0,42,1647,1.201,google
7,1418,76,48,1418,1,0.0,34,30,2.129,google
8,1418,42,34,1418,1,0.0,30,1837,2.121,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
41,53,45,56,1418,1,0.0,42,50,523.171,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.21,google
0,0,0,0,0,2,0.0,0,0,0.0,google
6,1095,2513,198,198,7,23.704519,198,1253,726.326,google
6,1143,1161,20,20,6,39.343098,1000,1143,1047.414,google
5,45,34,48,1418,2,0.0,34,0,2.094,google
175,1068,42,34,1418,56,20.986141,30,1068,2.166,google
17,34,30,34,1418,3,1.345082,30,172,2.089,google
8,38,50,56,1418,2,0.0,42,38,1.251,google
4,0,46,56,1418,2,0.0,42,0,53.139,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
2,0,0,48,1430,2,0.0,34,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,0,3,29.766734,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
3,0,0,338,15,1,0.0,137,0,0.0,google
47,38,1431,38,56,8,1.083619,274,46,14.725,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,0,911,3,1.530101,0,0,0.0,google
12,30,42,48,1418,2,0.0,34,30,2.795,google
3,0,0,0,869,3,21.303104,0,0,10.708,google
8,1418,42,48,1418,1,0.0,34,1612,2.552,google
1,0,0,0,0,3,2.82473,0,0,0.0,google
1,0,0,0,0,3,6.972413,0,0,0.0,google
1,0,0,0,0,3,0.693577,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,20,3,47.570259,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
41,484,53,38,56,3,2.407937,305,484,9.64,google
2,0,0,20,20,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
2,0,0,20,20,3,28.11017,0,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1492,1.445,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
14,1183,42,30,48,1,0.0,245,1183,2.161,google
1,0,0,0,20,2,0.0,0,0,0.0,google
1,0,0,0,0,3,15.600029,0,0,0.0,google
2,0,0,56,1430,1,0.0,42,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
1,0,0,0,0,3,30.325522,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,30,42,48,1418,2,0.0,34,30,3.683,google
8,30,42,48,1418,1,0.0,34,30,2.181,google
8,30,42,48,1418,2,0.0,34,30,1.483,google
8,30,42,48,1418,2,0.0,34,30,2.761,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
13,448,53,38,56,2,0.0,253,448,5.043,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,20,3,28.099683,0,0,0.0,google
2,0,0,20,20,2,0.0,0,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
2,0,0,20,20,3,30.486435,0,0,0.0,google
1,0,0,0,20,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,20,1,0.0,0,0,0.0,google
8,30,42,48,1418,3,23.065284,34,30,1.877,google
12,30,42,30,48,2,0.0,38,30,2.103,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,0,3,54.926047,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1902,6.369,google
10,30,42,34,1418,1,0.0,30,30,1.655,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.242,google
8,1348,42,48,1348,1,0.0,34,1799,2.813,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
23,46,38,38,56,2,0.0,253,46,56.276,google
24,30,42,30,48,5,9.908344,38,30,1.158,google
4,106,1536,4745,1430,4,1.843411,20,0,7.109,google
1,1,0,0,0,3,158.011491,0,0,45199.162,google
18,38,50,38,56,6,31.986916,254,38,2.467,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
7,53,69,0,1418,4,10.514547,0,53,3.146,google
12,757,69,1413,1418,6,83.203595,1413,757,3.057,google
3,0,0,0,682,3,4.07891,0,0,0.0,google
2,0,0,0,0,2,0.0,0,0,0.0,google
4,1261,1261,1430,1430,5,55.634582,587,0,45167.427,google
8,30,42,48,1418,1,0.0,34,30,2.714,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,817,42,30,48,2,0.0,301,817,2.146,google
8,1418,42,48,1418,1,0.0,34,1487,1.179,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
187,1011,42,30,48,4,2.797129,317,1011,2.195,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
2,0,0,34,1430,1,0.0,0,0,0.0,google
2,0,0,48,1430,0,0.0,34,0,0.0,google
2,0,0,48,1430,0,0.0,34,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,34,1418,0,0.0,30,1585,1.252,google
0,0,0,0,0,2,0.0,0,0,0.0,google
12,1418,37,49,1418,2,0.0,37,2011,1.157,google
8,1418,42,34,1418,1,0.0,30,1570,2.221,google
26,822,1199,1430,613,18,13.18358,2860,822,3398.464,google
1,0,0,0,0,3,1.911107,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,2.68,google
8,1418,42,48,1418,1,0.0,34,1605,2.751,google
8,34,42,30,48,1,0.0,318,1737,2.083,google
8,30,42,48,1418,1,0.0,34,30,1.163,google
0,0,0,0,0,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,775,1,0.0,0,0,0.0,google
25,50,45,56,1418,2,0.0,42,50,24.081,google
7,46,38,42,1418,3,30.788497,38,46,184.073,google
189,50,45,56,1418,2,0.0,42,50,1.215,google
11,547,42,30,48,3,0.258101,301,547,1.89,google
8,1418,42,48,1418,1,0.0,34,1845,4.013,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
6,104,106,48,1418,2,0.0,34,38,2.941,google
2,0,0,34,1430,1,0.0,0,0,0.0,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
9,50,45,56,1418,2,0.0,42,50,1.237,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
9,50,45,42,1418,2,0.0,38,50,1.245,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
183,120,38,42,1430,8,23.38937,38,120,1.523,google
9,50,45,56,1418,1,0.0,42,50,2.104,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
14,1418,1101,106532,1418,7,12.710238,24382,1722,1155.717,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
125,30,42,30,48,25,9.707052,283,30,1.249,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,46,400,42,1430,2,0.0,38,46,4.264,google
0,0,0,0,0,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.094,google
8,30,42,48,1418,2,0.0,34,30,1.552,google
8,30,42,48,1418,2,0.0,34,30,2.118,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,545,50,38,56,2,0.0,316,545,1.167,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,1,0,0,0,3,115.596736,0,0,45057.99,google
48,1198,50,56,1430,7,65.526431,42,1198,2.141,google
1,0,0,0,0,3,0.530852,0,0,0.0,google
4,0,31,1418,1418,2,0.0,1418,0,122.084,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,50,56,1418,1,0.0,42,1623,2.079,google
8,38,399,38,56,2,0.0,332,38,4.494,google
4,0,38,38,56,2,0.0,0,0,40.961,google
7,30,76,48,1418,2,0.0,34,1503,1.169,google
8,30,42,34,1418,1,0.0,30,30,1.305,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,0,2,0.0,0,0,0.0,google
80,484,53,38,56,3,0.28765,305,484,2.341,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,0,0,3,2.764272,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,30,48,3,30.695288,318,30,1.514,google
8,584,53,38,56,3,0.452457,254,584,41.146,google
66,53,53,42,1418,1,0.0,38,246,1.411,google
21,46,612,38,56,4,31.439584,332,46,6.119,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,885,1418,4,0.550244,0,0,5.631,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1262,50,56,1348,1,0.0,42,1262,2.118,google
8,1256,42,30,48,2,0.0,309,1256,1.194,google
10,821,85,69,1418,1,0.0,357,821,2.846,google
8,30,42,48,1418,1,0.0,34,30,1.513,google
8,30,42,34,1418,2,0.0,30,30,2.226,google
4,1418,3193,1418,1418,4,22.236369,1418,0,4.942,google
143,46,456,42,1430,2,0.0,38,46,4.443,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
21,475,42,48,1430,4,43.925277,34,475,2.184,google
97,50,45,56,1418,3,14.801425,42,50,1.225,google
0,0,0,0,0,2,0.0,0,0,0.0,google
